20200922_08:08:-01.085,-0.317582,-0.196520,0.850068,-0.314109,-0.200729,1.025962,-0.311309,-0.215891,1.165801,-0.307491,-0.233231,1.379216,-0.341363,-0.229702,1.344897,-0.475211,-0.205641,1.307629,-0.547048,-0.225498,1.045433,-0.551886,-0.137990,0.834104,-0.507363,-0.150258,0.751104,-0.464605,-0.135463,0.654600,-0.467249,-0.119479,0.738189,-0.275100,-0.233085,1.342846,-0.149283,-0.225150,1.312270,-0.071664,-0.263650,1.048391,-0.053484,-0.186825,0.830579,-0.070084,-0.255243,0.756400,-0.076017,-0.325424,0.678841,-0.098422,-0.201049,0.711839,-0.407505,-0.196816,0.851836,-0.413908,-0.216328,0.457481,-0.409366,-0.280561,0.085622,-0.427848,-0.112291,0.011519,-0.236493,-0.196252,0.848473,-0.229905,-0.199519,0.454077,-0.234859,-0.277702,0.080847,-0.205603,-0.127959,0.005834,-0.305369,-0.226501,1.459482,-0.290784,-0.070964,1.486292,-0.311730,-0.101685,1.527106,-0.375153,-0.209249,1.533752,-0.261545,-0.101165,1.515231,-0.213825,-0.221104,1.508907,
20200922_08:08:-01.129,-0.317610,-0.196321,0.850143,-0.314170,-0.200486,1.026029,-0.311407,-0.215454,1.165882,-0.307527,-0.232560,1.379302,-0.341407,-0.229073,1.344990,-0.475275,-0.205091,1.307773,-0.547172,-0.225054,1.045618,-0.552639,-0.138519,0.833919,-0.508010,-0.150995,0.751013,-0.465230,-0.136460,0.654486,-0.467317,-0.119775,0.738610,-0.275148,-0.232449,1.342925,-0.149356,-0.224322,1.312330,-0.071387,-0.262623,1.048541,-0.053427,-0.185011,0.831005,-0.070141,-0.252599,0.756102,-0.076940,-0.322114,0.678026,-0.098056,-0.198623,0.712718,-0.407528,-0.196534,0.851897,-0.413834,-0.216021,0.457562,-0.409271,-0.280365,0.085746,-0.427238,-0.112101,0.011529,-0.236526,-0.196129,0.848562,-0.229914,-0.200072,0.454196,-0.235197,-0.278586,0.081063,-0.205579,-0.129016,0.005871,-0.305384,-0.225743,1.459555,-0.289691,-0.070476,1.487235,-0.311089,-0.101232,1.527781,-0.375403,-0.208310,1.533552,-0.260846,-0.101055,1.516166,-0.214059,-0.221333,1.509469,
20200922_08:08:-01.129,-0.317602,-0.196366,0.850133,-0.314160,-0.200530,1.026010,-0.311396,-0.215393,1.165866,-0.307438,-0.232380,1.379283,-0.341330,-0.228936,1.344982,-0.475228,-0.205082,1.307820,-0.547183,-0.225112,1.045701,-0.553147,-0.139191,0.833778,-0.508452,-0.151763,0.750928,-0.465678,-0.137357,0.654385,-0.467399,-0.120219,0.738871,-0.275072,-0.232266,1.342897,-0.149307,-0.223930,1.312276,-0.071116,-0.262000,1.048535,-0.053379,-0.183814,0.831199,-0.070149,-0.250845,0.755817,-0.077493,-0.319919,0.677406,-0.097805,-0.197015,0.713225,-0.407516,-0.196579,0.851888,-0.413792,-0.215981,0.457569,-0.409219,-0.280326,0.085774,-0.426956,-0.112067,0.011514,-0.236522,-0.196174,0.848552,-0.229944,-0.200491,0.454210,-0.235443,-0.279159,0.081133,-0.205685,-0.129674,0.005846,-0.305275,-0.225519,1.459528,-0.288944,-0.070435,1.487814,-0.310620,-0.101233,1.528176,-0.375453,-0.208020,1.533351,-0.260341,-0.101252,1.516728,-0.214102,-0.221719,1.509756,
20200922_08:08:-01.173,-0.317585,-0.196474,0.850099,-0.314113,-0.200683,1.025965,-0.311313,-0.215511,1.165818,-0.307257,-0.232471,1.379225,-0.341164,-0.229078,1.344937,-0.475108,-0.205424,1.307838,-0.547121,-0.225495,1.045751,-0.553526,-0.139935,0.833707,-0.508787,-0.152505,0.750887,-0.466046,-0.138118,0.654332,-0.467529,-0.120701,0.739063,-0.274906,-0.232316,1.342829,-0.149173,-0.223715,1.312175,-0.070838,-0.261487,1.048448,-0.053356,-0.182846,0.831267,-0.070118,-0.249500,0.755556,-0.077775,-0.318269,0.676915,-0.097651,-0.195778,0.713508,-0.407494,-0.196771,0.851867,-0.413790,-0.216015,0.457560,-0.409207,-0.280256,0.085765,-0.426956,-0.111999,0.011527,-0.236510,-0.196207,0.848505,-0.230008,-0.200662,0.454182,-0.235634,-0.279335,0.081127,-0.205933,-0.129861,0.005814,-0.305076,-0.225600,1.459464,-0.288461,-0.070636,1.488193,-0.310288,-0.101491,1.528427,-0.375364,-0.208142,1.533185,-0.259987,-0.101591,1.517083,-0.214002,-0.222135,1.509888,
20200922_08:08:-01.186,-0.317571,-0.196566,0.850068,-0.314099,-0.200775,1.025927,-0.311300,-0.215555,1.165778,-0.307210,-0.232463,1.379179,-0.341121,-0.229088,1.344897,-0.475075,-0.205492,1.307822,-0.547112,-0.225592,1.045757,-0.553737,-0.140308,0.833619,-0.508968,-0.152920,0.750825,-0.466230,-0.138590,0.654265,-0.467553,-0.120971,0.739157,-0.274865,-0.232305,1.342782,-0.149147,-0.223611,1.312116,-0.070714,-0.261280,1.048416,-0.053332,-0.182386,0.831330,-0.070124,-0.248791,0.755413,-0.078025,-0.317370,0.676636,-0.097535,-0.195132,0.713714,-0.407476,-0.196863,0.851836,-0.413757,-0.216069,0.457545,-0.409168,-0.280311,0.085766,-0.426814,-0.112059,0.011510,-0.236499,-0.196299,0.848474,-0.230011,-0.200921,0.454170,-0.235733,-0.279660,0.081148,-0.205970,-0.130228,0.005794,-0.305020,-0.225571,1.459413,-0.288126,-0.070694,1.488410,-0.310076,-0.101566,1.528561,-0.375378,-0.208084,1.533054,-0.259761,-0.101753,1.517293,-0.214019,-0.222376,1.509976,
20200922_08:08:-01.229,-0.317563,-0.196622,0.850049,-0.314111,-0.200798,1.025902,-0.311336,-0.215522,1.165754,-0.307256,-0.232354,1.379153,-0.341164,-0.228977,1.344870,-0.475105,-0.205339,1.307795,-0.547144,-0.225462,1.045743,-0.553837,-0.140401,0.833528,-0.509049,-0.153085,0.750760,-0.466295,-0.138839,0.654199,-0.467509,-0.121068,0.739192,-0.274912,-0.232224,1.342757,-0.149197,-0.223556,1.312096,-0.070698,-0.261259,1.048432,-0.053309,-0.182251,0.831397,-0.070158,-0.248493,0.755356,-0.078259,-0.316955,0.676503,-0.097447,-0.194865,0.713877,-0.407465,-0.196859,0.851808,-0.413709,-0.216112,0.457534,-0.409120,-0.280428,0.085783,-0.426579,-0.112185,0.011482,-0.236494,-0.196407,0.848463,-0.229979,-0.201221,0.454178,-0.235778,-0.280073,0.081196,-0.205869,-0.130703,0.005790,-0.305064,-0.225435,1.459382,-0.287886,-0.070625,1.488529,-0.309943,-0.101484,1.528628,-0.375464,-0.207868,1.532957,-0.259618,-0.101764,1.517414,-0.214116,-0.222470,1.510044,
20200922_08:08:-01.273,-0.317559,-0.196646,0.850041,-0.314087,-0.200854,1.025886,-0.311289,-0.215581,1.165733,-0.307162,-0.232429,1.379121,-0.341076,-0.229076,1.344846,-0.475039,-0.205544,1.307799,-0.547100,-0.225676,1.045765,-0.553968,-0.140703,0.833529,-0.509167,-0.153359,0.750767,-0.466434,-0.139092,0.654205,-0.467581,-0.121249,0.739271,-0.274824,-0.232270,1.342721,-0.149127,-0.223473,1.312045,-0.070587,-0.261025,1.048382,-0.053317,-0.181854,0.831407,-0.070145,-0.247981,0.755266,-0.078317,-0.316348,0.676343,-0.097417,-0.194390,0.713955,-0.407458,-0.196942,0.851809,-0.413722,-0.216106,0.457544,-0.409126,-0.280345,0.085794,-0.426657,-0.112105,0.011521,-0.236494,-0.196378,0.848447,-0.230022,-0.201185,0.454174,-0.235849,-0.279996,0.081198,-0.206018,-0.130613,0.005802,-0.304963,-0.225516,1.459347,-0.287760,-0.070741,1.488641,-0.309846,-0.101629,1.528700,-0.375397,-0.207995,1.532897,-0.259517,-0.101913,1.517514,-0.214045,-0.222620,1.510062,
20200922_08:08:-01.321,-0.317509,-0.196571,0.850034,-0.314030,-0.200754,1.025877,-0.311225,-0.215422,1.165727,-0.307096,-0.232182,1.379120,-0.341010,-0.228851,1.344843,-0.474973,-0.205353,1.307781,-0.546981,-0.225558,1.045742,-0.553864,-0.140699,0.833465,-0.508990,-0.153361,0.750745,-0.466191,-0.139106,0.654212,-0.467317,-0.121172,0.739365,-0.274759,-0.232030,1.342721,-0.149063,-0.223183,1.312059,-0.070393,-0.260767,1.048445,-0.053086,-0.181631,0.831463,-0.069696,-0.247792,0.755306,-0.077386,-0.316034,0.676228,-0.096857,-0.194145,0.713985,-0.407406,-0.196875,0.851805,-0.413688,-0.216092,0.457550,-0.409087,-0.280411,0.085820,-0.426720,-0.112235,0.011432,-0.236444,-0.196297,0.848437,-0.229975,-0.201186,0.454172,-0.235786,-0.280021,0.081206,-0.205973,-0.130643,0.005798,-0.304899,-0.225236,1.459342,-0.287600,-0.070518,1.488863,-0.309750,-0.101442,1.528856,-0.375390,-0.207759,1.532844,-0.259411,-0.101751,1.517720,-0.214031,-0.222484,1.510148,
20200922_08:08:-01.365,-0.317485,-0.196529,0.850032,-0.314006,-0.200712,1.025873,-0.311201,-0.215354,1.165724,-0.307077,-0.232074,1.379116,-0.340990,-0.228753,1.344838,-0.474949,-0.205267,1.307766,-0.546917,-0.225491,1.045721,-0.553800,-0.140689,0.833424,-0.508876,-0.153349,0.750734,-0.466030,-0.139096,0.654223,-0.467143,-0.121108,0.739434,-0.274739,-0.231926,1.342719,-0.149044,-0.223051,1.312071,-0.070283,-0.260636,1.048488,-0.052942,-0.181505,0.831511,-0.069409,-0.247679,0.755337,-0.076779,-0.315828,0.676151,-0.096491,-0.193989,0.714014,-0.407380,-0.196833,0.851803,-0.413667,-0.216048,0.457554,-0.409057,-0.280387,0.085833,-0.426746,-0.112247,0.011384,-0.236421,-0.196254,0.848435,-0.229945,-0.201163,0.454176,-0.235741,-0.279979,0.081212,-0.205929,-0.130601,0.005810,-0.304883,-0.225114,1.459336,-0.287511,-0.070438,1.489023,-0.309706,-0.101388,1.528970,-0.375412,-0.207668,1.532807,-0.259360,-0.101717,1.517868,-0.214049,-0.222467,1.510206,
20200922_08:08:-01.365,-0.317466,-0.196497,0.850034,-0.313973,-0.200717,1.025871,-0.311150,-0.215365,1.165720,-0.307003,-0.232097,1.379108,-0.340920,-0.228798,1.344833,-0.474893,-0.205392,1.307766,-0.546836,-0.225608,1.045717,-0.553778,-0.140789,0.833432,-0.508809,-0.153387,0.750757,-0.465939,-0.139069,0.654267,-0.467050,-0.121072,0.739533,-0.274667,-0.231924,1.342710,-0.148980,-0.222941,1.312066,-0.070145,-0.260431,1.048494,-0.052836,-0.181269,0.831529,-0.069152,-0.247457,0.755336,-0.076234,-0.315532,0.676061,-0.096218,-0.193718,0.714014,-0.407361,-0.196860,0.851811,-0.413664,-0.215997,0.457562,-0.409025,-0.280279,0.085835,-0.426889,-0.112167,0.011370,-0.236404,-0.196169,0.848431,-0.229943,-0.200999,0.454175,-0.235701,-0.279726,0.081196,-0.205983,-0.130315,0.005825,-0.304810,-0.225141,1.459328,-0.287483,-0.070496,1.489191,-0.309695,-0.101493,1.529092,-0.375382,-0.207788,1.532778,-0.259343,-0.101801,1.518017,-0.214005,-0.222533,1.510250,
20200922_08:08:-01.409,-0.317461,-0.196487,0.850035,-0.313980,-0.200660,1.025873,-0.311173,-0.215255,1.165725,-0.307049,-0.231907,1.379119,-0.340961,-0.228600,1.344840,-0.474915,-0.205122,1.307755,-0.546838,-0.225369,1.045706,-0.553709,-0.140622,0.833391,-0.508715,-0.153261,0.750737,-0.465805,-0.138988,0.654260,-0.466905,-0.120948,0.739553,-0.274711,-0.231766,1.342722,-0.149017,-0.222860,1.312089,-0.070148,-0.260484,1.048549,-0.052756,-0.181412,0.831560,-0.069035,-0.247626,0.755382,-0.075989,-0.315676,0.676076,-0.096029,-0.193841,0.714035,-0.407355,-0.196793,0.851808,-0.413653,-0.216040,0.457568,-0.409029,-0.280448,0.085867,-0.426823,-0.112368,0.011317,-0.236400,-0.196210,0.848437,-0.229917,-0.201164,0.454187,-0.235698,-0.279986,0.081232,-0.205878,-0.130619,0.005820,-0.304857,-0.224921,1.459334,-0.287398,-0.070302,1.489251,-0.309657,-0.101290,1.529132,-0.375446,-0.207522,1.532756,-0.259301,-0.101642,1.518081,-0.214074,-0.222413,1.510300,
20200922_08:08:-01.428,-0.317463,-0.196487,0.850036,-0.313956,-0.200562,1.025874,-0.311123,-0.215068,1.165734,-0.306964,-0.231587,1.379135,-0.340882,-0.228316,1.344859,-0.474848,-0.204912,1.307776,-0.546786,-0.225332,1.045747,-0.553714,-0.140717,0.833384,-0.508709,-0.153376,0.750741,-0.465800,-0.139132,0.654259,-0.466892,-0.121033,0.739565,-0.274632,-0.231455,1.342735,-0.148946,-0.222507,1.312083,-0.070069,-0.260251,1.048566,-0.052723,-0.181305,0.831529,-0.068935,-0.247576,0.755388,-0.075761,-0.315644,0.676088,-0.095933,-0.193799,0.714010,-0.407356,-0.196827,0.851821,-0.413701,-0.216295,0.457597,-0.409098,-0.280919,0.085936,-0.426996,-0.112902,0.011272,-0.236402,-0.196179,0.848427,-0.229968,-0.201352,0.454182,-0.235765,-0.280377,0.081273,-0.206011,-0.131042,0.005775,-0.304764,-0.224551,1.459346,-0.287340,-0.069925,1.489238,-0.309599,-0.100910,1.529121,-0.375367,-0.207154,1.532754,-0.259242,-0.101254,1.518077,-0.213991,-0.222016,1.510324,
20200922_08:08:-01.469,-0.317465,-0.196490,0.850037,-0.313955,-0.200554,1.025873,-0.311122,-0.215044,1.165734,-0.306962,-0.231540,1.379135,-0.340880,-0.228269,1.344860,-0.474842,-0.204853,1.307775,-0.546778,-0.225284,1.045748,-0.553697,-0.140689,0.833379,-0.508682,-0.153354,0.750742,-0.465762,-0.139116,0.654267,-0.466849,-0.121003,0.739585,-0.274630,-0.231415,1.342734,-0.148945,-0.222478,1.312083,-0.070056,-0.260252,1.048576,-0.052696,-0.181330,0.831533,-0.068883,-0.247610,0.755395,-0.075643,-0.315664,0.676078,-0.095860,-0.193815,0.714011,-0.407358,-0.196821,0.851824,-0.413714,-0.216315,0.457604,-0.409121,-0.280972,0.085952,-0.427020,-0.112969,0.011261,-0.236406,-0.196191,0.848426,-0.229977,-0.201395,0.454184,-0.235786,-0.280440,0.081283,-0.206014,-0.131115,0.005775,-0.304760,-0.224494,1.459344,-0.287303,-0.069880,1.489269,-0.309577,-0.100867,1.529142,-0.375371,-0.207094,1.532743,-0.259218,-0.101221,1.518107,-0.213995,-0.221992,1.510338,
20200922_08:08:-01.513,-0.317468,-0.196493,0.850037,-0.313987,-0.200666,1.025870,-0.311179,-0.215239,1.165722,-0.307057,-0.231860,1.379113,-0.340969,-0.228560,1.344834,-0.474917,-0.205083,1.307742,-0.546812,-0.225333,1.045691,-0.553671,-0.140611,0.833372,-0.508639,-0.153235,0.750740,-0.465692,-0.138947,0.654284,-0.466785,-0.120880,0.739622,-0.274720,-0.231722,1.342718,-0.149029,-0.222799,1.312094,-0.070096,-0.260436,1.048582,-0.052673,-0.181392,0.831591,-0.068844,-0.247623,0.755409,-0.075561,-0.315613,0.676034,-0.095789,-0.193784,0.714051,-0.407360,-0.196799,0.851810,-0.413660,-0.216050,0.457579,-0.409026,-0.280486,0.085892,-0.426877,-0.112439,0.011291,-0.236408,-0.196217,0.848439,-0.229918,-0.201182,0.454198,-0.235689,-0.279995,0.081250,-0.205861,-0.130633,0.005838,-0.304867,-0.224862,1.459326,-0.287360,-0.070279,1.489377,-0.309657,-0.101288,1.529218,-0.375492,-0.207493,1.532717,-0.259296,-0.101652,1.518198,-0.214116,-0.222434,1.510347,
20200922_08:08:-01.557,-0.317469,-0.196495,0.850037,-0.313988,-0.200668,1.025869,-0.311181,-0.215238,1.165720,-0.307059,-0.231854,1.379110,-0.340970,-0.228555,1.344831,-0.474918,-0.205079,1.307738,-0.546808,-0.225328,1.045688,-0.553665,-0.140610,0.833369,-0.508628,-0.153232,0.750740,-0.465676,-0.138943,0.654288,-0.466768,-0.120872,0.739633,-0.274722,-0.231717,1.342715,-0.149031,-0.222791,1.312093,-0.070090,-0.260430,1.048586,-0.052662,-0.181390,0.831595,-0.068819,-0.247624,0.755413,-0.075502,-0.315605,0.676029,-0.095756,-0.193777,0.714053,-0.407360,-0.196801,0.851810,-0.413661,-0.216053,0.457582,-0.409025,-0.280492,0.085898,-0.426884,-0.112450,0.011290,-0.236410,-0.196219,0.848439,-0.229919,-0.201186,0.454201,-0.235688,-0.279997,0.081255,-0.205859,-0.130636,0.005844,-0.304869,-0.224855,1.459322,-0.287356,-0.070277,1.489392,-0.309658,-0.101290,1.529228,-0.375499,-0.207490,1.532709,-0.259296,-0.101656,1.518212,-0.214123,-0.222438,1.510351,
20200922_08:08:-01.557,-0.317470,-0.196496,0.850037,-0.314048,-0.200574,1.025871,-0.311296,-0.215067,1.165731,-0.307255,-0.231565,1.379130,-0.341153,-0.228264,1.344838,-0.475072,-0.204719,1.307688,-0.546887,-0.225065,1.045627,-0.553618,-0.140462,0.833260,-0.508559,-0.153158,0.750655,-0.465563,-0.138949,0.654211,-0.466670,-0.120828,0.739549,-0.274907,-0.231470,1.342746,-0.149200,-0.222643,1.312160,-0.070193,-0.260480,1.048703,-0.052639,-0.181575,0.831675,-0.068805,-0.247841,0.755525,-0.075486,-0.315856,0.676169,-0.095689,-0.193994,0.714126,-0.407361,-0.196742,0.851781,-0.413547,-0.216207,0.457564,-0.408832,-0.280855,0.085919,-0.426561,-0.112847,0.011209,-0.236411,-0.196275,0.848465,-0.229794,-0.201464,0.454234,-0.235493,-0.280476,0.081332,-0.205540,-0.131178,0.005848,-0.305087,-0.224522,1.459338,-0.287477,-0.069943,1.489341,-0.309815,-0.100921,1.529183,-0.375732,-0.207073,1.532690,-0.259450,-0.101328,1.518187,-0.214359,-0.222145,1.510400,
20200922_08:08:-01.601,-0.317470,-0.196496,0.850037,-0.313989,-0.200670,1.025867,-0.311181,-0.215236,1.165717,-0.307060,-0.231847,1.379104,-0.340971,-0.228550,1.344826,-0.474917,-0.205073,1.307732,-0.546802,-0.225323,1.045684,-0.553658,-0.140610,0.833366,-0.508614,-0.153229,0.750741,-0.465657,-0.138937,0.654293,-0.466748,-0.120863,0.739644,-0.274724,-0.231711,1.342710,-0.149034,-0.222782,1.312089,-0.070084,-0.260423,1.048589,-0.052651,-0.181388,0.831599,-0.068791,-0.247624,0.755417,-0.075437,-0.315595,0.676023,-0.095720,-0.193769,0.714056,-0.407360,-0.196803,0.851810,-0.413661,-0.216055,0.457586,-0.409024,-0.280497,0.085907,-0.426892,-0.112462,0.011292,-0.236412,-0.196220,0.848439,-0.229920,-0.201189,0.454205,-0.235687,-0.279998,0.081263,-0.205857,-0.130640,0.005852,-0.304871,-0.224846,1.459316,-0.287351,-0.070275,1.489406,-0.309658,-0.101291,1.529236,-0.375505,-0.207486,1.532697,-0.259295,-0.101659,1.518224,-0.214131,-0.222441,1.510353,
20200922_08:08:-01.618,-0.317470,-0.196496,0.850037,-0.313989,-0.200670,1.025866,-0.311181,-0.215235,1.165715,-0.307061,-0.231844,1.379102,-0.340971,-0.228548,1.344824,-0.474916,-0.205071,1.307730,-0.546799,-0.225321,1.045682,-0.553655,-0.140609,0.833365,-0.508610,-0.153228,0.750741,-0.465651,-0.138935,0.654294,-0.466742,-0.120860,0.739647,-0.274724,-0.231708,1.342708,-0.149035,-0.222779,1.312088,-0.070082,-0.260420,1.048589,-0.052648,-0.181386,0.831601,-0.068783,-0.247624,0.755419,-0.075420,-0.315591,0.676022,-0.095711,-0.193766,0.714057,-0.407360,-0.196803,0.851809,-0.413661,-0.216055,0.457588,-0.409023,-0.280498,0.085911,-0.426893,-0.112465,0.011294,-0.236412,-0.196220,0.848439,-0.229920,-0.201190,0.454207,-0.235686,-0.279998,0.081266,-0.205857,-0.130640,0.005856,-0.304871,-0.224843,1.459313,-0.287349,-0.070274,1.489409,-0.309658,-0.101291,1.529237,-0.375506,-0.207484,1.532693,-0.259295,-0.101659,1.518227,-0.214132,-0.222442,1.510352,
