20201124_11:05:-02.799,-0.248707,0.306068,0.900116,-0.242079,0.339636,1.082944,-0.239963,0.346067,1.231489,-0.234871,0.341068,1.457726,-0.270381,0.347599,1.421562,-0.412852,0.373785,1.386508,-0.503837,0.329789,1.116707,-0.527931,0.381883,0.881805,-0.497569,0.368524,0.787051,-0.482543,0.290022,0.707661,-0.449555,0.365486,0.762282,-0.201581,0.334064,1.419092,-0.071934,0.301672,1.388407,-0.018431,0.208091,1.115356,0.009626,0.289243,0.886030,-0.017647,0.226565,0.802291,-0.023149,0.320320,0.743628,-0.046041,0.323471,0.777888,-0.342620,0.320802,0.900816,-0.373615,0.262554,0.488683,-0.402323,0.188123,0.097855,-0.390219,0.365711,0.017452,-0.164022,0.292782,0.899485,-0.173438,0.288029,0.482687,-0.192488,0.213902,0.086936,-0.151366,0.371947,0.011949,-0.230276,0.352926,1.541937,-0.204442,0.518440,1.544085,-0.234637,0.495648,1.588517,-0.311603,0.389481,1.605059,-0.180578,0.490611,1.583654,-0.140858,0.361766,1.605577,
20201124_11:05:-02.840,-0.247758,0.310477,0.900186,-0.241112,0.340733,1.083694,-0.239062,0.344307,1.232419,-0.235158,0.335863,1.458702,-0.270545,0.342644,1.422425,-0.413052,0.367405,1.386150,-0.503676,0.325197,1.115772,-0.529157,0.375187,0.880423,-0.494872,0.362101,0.786918,-0.459926,0.303317,0.697316,-0.445806,0.365664,0.762777,-0.201578,0.329743,1.420130,-0.071199,0.300896,1.388682,-0.015367,0.211104,1.114653,0.013195,0.296738,0.886881,-0.011268,0.228839,0.806329,-0.017644,0.315030,0.737006,-0.040886,0.328041,0.778501,-0.341687,0.325434,0.901121,-0.372203,0.272255,0.488035,-0.400384,0.200195,0.096500,-0.391015,0.378602,0.017294,-0.163058,0.296989,0.899342,-0.174801,0.286766,0.482471,-0.194061,0.220813,0.085061,-0.152912,0.380175,0.012683,-0.231124,0.346467,1.543155,-0.206599,0.512284,1.544219,-0.233360,0.489036,1.590614,-0.308082,0.382071,1.612133,-0.179717,0.484493,1.581873,-0.137413,0.355846,1.600317,
20201124_11:05:-02.884,-0.247622,0.312479,0.900168,-0.241011,0.341166,1.084024,-0.238990,0.343345,1.232850,-0.235833,0.333371,1.459196,-0.271162,0.340111,1.422818,-0.413749,0.363465,1.385628,-0.503979,0.321310,1.114957,-0.530456,0.369030,0.879123,-0.492560,0.356261,0.786923,-0.449235,0.313198,0.692126,-0.443129,0.364451,0.763555,-0.202048,0.327792,1.420688,-0.071138,0.301541,1.388870,-0.013627,0.213497,1.114463,0.014974,0.301424,0.887439,-0.007664,0.229865,0.809490,-0.014416,0.310101,0.733306,-0.038245,0.330216,0.778977,-0.341611,0.327354,0.901227,-0.371743,0.276071,0.487662,-0.399459,0.204176,0.095860,-0.392363,0.382872,0.016829,-0.162868,0.299067,0.899213,-0.176153,0.283733,0.482336,-0.195456,0.221830,0.084073,-0.154696,0.381928,0.012885,-0.232191,0.343432,1.543776,-0.209193,0.509555,1.543543,-0.233529,0.486106,1.591192,-0.306180,0.378420,1.616314,-0.180291,0.482052,1.579929,-0.135933,0.353765,1.596473,
20201124_11:05:-02.932,-0.246754,0.315150,0.898942,-0.235419,0.342832,1.082844,-0.229897,0.344139,1.231688,-0.225143,0.333138,1.458105,-0.260718,0.340261,1.421994,-0.402806,0.363914,1.382755,-0.497129,0.317275,1.114023,-0.522857,0.362906,0.877533,-0.492186,0.353105,0.782263,-0.462930,0.332435,0.675253,-0.452010,0.359975,0.754299,-0.191654,0.327519,1.419301,-0.061011,0.301252,1.386051,-0.006781,0.213482,1.110686,0.019308,0.302446,0.883591,0.000666,0.233571,0.802148,-0.006628,0.317428,0.729911,-0.032398,0.333257,0.774763,-0.340527,0.331381,0.902279,-0.374860,0.280094,0.488769,-0.406112,0.206036,0.097372,-0.401554,0.384912,0.018247,-0.162194,0.300513,0.895934,-0.182560,0.277195,0.479443,-0.207458,0.215630,0.081173,-0.165906,0.376388,0.011656,-0.220817,0.342809,1.542754,-0.195801,0.508734,1.545051,-0.219346,0.484670,1.592837,-0.292756,0.377322,1.617649,-0.166397,0.480202,1.580275,-0.123206,0.351035,1.593443,
20201124_11:05:-02.932,-0.245979,0.317736,0.898192,-0.232215,0.343862,1.082240,-0.224895,0.344140,1.231080,-0.220253,0.331505,1.457517,-0.255848,0.338743,1.421416,-0.397506,0.361336,1.379815,-0.492385,0.312982,1.111441,-0.516104,0.358200,0.874549,-0.489109,0.350694,0.777920,-0.463127,0.346900,0.668118,-0.453788,0.358098,0.748782,-0.186697,0.326307,1.418679,-0.055799,0.301980,1.384710,-0.000956,0.214723,1.109162,0.022574,0.305205,0.882268,0.004906,0.240319,0.797342,-0.001322,0.327576,0.729063,-0.028352,0.336855,0.773180,-0.339588,0.334844,0.902764,-0.374276,0.285095,0.488905,-0.405824,0.209923,0.097560,-0.403929,0.388969,0.018494,-0.161568,0.302310,0.894069,-0.185299,0.272624,0.477972,-0.212745,0.210285,0.079805,-0.170327,0.371220,0.011014,-0.216026,0.340581,1.542276,-0.189370,0.506223,1.548568,-0.212499,0.481119,1.596053,-0.286627,0.373793,1.619080,-0.159748,0.476490,1.582635,-0.117609,0.346567,1.591817,
20201124_11:05:-02.976,-0.244144,0.318497,0.897783,-0.229351,0.343845,1.081928,-0.221223,0.343671,1.230780,-0.217416,0.330122,1.457262,-0.252935,0.337203,1.421029,-0.394146,0.358371,1.377029,-0.486868,0.309523,1.107880,-0.507456,0.355365,0.870725,-0.483236,0.348699,0.773265,-0.457042,0.354779,0.663574,-0.448990,0.358123,0.744886,-0.183642,0.325379,1.418532,-0.052311,0.303239,1.384536,0.003784,0.215988,1.109124,0.025464,0.306545,0.881980,0.008258,0.243754,0.795350,0.003118,0.333077,0.729634,-0.024923,0.339469,0.773181,-0.337715,0.335842,0.902912,-0.370863,0.289149,0.488418,-0.400674,0.214088,0.096767,-0.401764,0.392354,0.015772,-0.159767,0.302856,0.893157,-0.184919,0.267069,0.477472,-0.213036,0.203330,0.079424,-0.171202,0.364530,0.010725,-0.213622,0.338881,1.542106,-0.185412,0.504323,1.548540,-0.209461,0.479513,1.595748,-0.284990,0.372919,1.617890,-0.156556,0.474340,1.583075,-0.115822,0.343975,1.593037,
20201124_11:05:-02.994,-0.243281,0.318522,0.897712,-0.228355,0.343667,1.081939,-0.220106,0.343417,1.230834,-0.217466,0.329532,1.457388,-0.252845,0.336407,1.420955,-0.393639,0.356371,1.374932,-0.484042,0.306883,1.105008,-0.501822,0.353036,0.867603,-0.478526,0.347442,0.769816,-0.449930,0.360182,0.661263,-0.444223,0.358407,0.742624,-0.183429,0.325103,1.418828,-0.051682,0.304611,1.385225,0.006248,0.217121,1.110163,0.027226,0.307453,0.882774,0.010888,0.245860,0.795078,0.006416,0.336412,0.730952,-0.022505,0.340775,0.773897,-0.336879,0.335873,0.902928,-0.367782,0.290597,0.487961,-0.395213,0.215043,0.096095,-0.398375,0.392642,0.013542,-0.158880,0.302875,0.893010,-0.183709,0.262331,0.477601,-0.211031,0.197008,0.079617,-0.169658,0.358367,0.010853,-0.214213,0.338188,1.542294,-0.184794,0.503464,1.549025,-0.209493,0.478826,1.596012,-0.286067,0.372776,1.617419,-0.156492,0.473250,1.583843,-0.116837,0.342533,1.594181,
20201124_11:05:-03.036,-0.238978,0.318433,0.896987,-0.223474,0.343363,1.081195,-0.214460,0.343731,1.230045,-0.212123,0.329573,1.456586,-0.247514,0.336008,1.420084,-0.388259,0.354030,1.373119,-0.478345,0.303600,1.103264,-0.496493,0.352448,0.866427,-0.472550,0.352586,0.768636,-0.442837,0.370739,0.661159,-0.438598,0.364192,0.742126,-0.177944,0.325667,1.418095,-0.045618,0.307320,1.385542,0.013182,0.220901,1.110326,0.030745,0.312917,0.883323,0.017971,0.250952,0.795298,0.011255,0.340078,0.729394,-0.019103,0.342213,0.773890,-0.332679,0.335081,0.902620,-0.364261,0.301432,0.486601,-0.390670,0.217469,0.096379,-0.396415,0.392928,0.009504,-0.154483,0.303422,0.891907,-0.179800,0.258787,0.476947,-0.207340,0.191130,0.079369,-0.167867,0.353090,0.010903,-0.209175,0.338156,1.541511,-0.182194,0.503771,1.549926,-0.206187,0.478234,1.596797,-0.281007,0.370804,1.617520,-0.153195,0.473595,1.584199,-0.111511,0.343384,1.592769,
20201124_11:05:-03.080,-0.233776,0.317646,0.897271,-0.218167,0.341518,1.081592,-0.208971,0.341974,1.230416,-0.206620,0.327422,1.456909,-0.242041,0.333651,1.420408,-0.382802,0.350890,1.373245,-0.473090,0.301529,1.103290,-0.490697,0.354953,0.867427,-0.466355,0.356846,0.769764,-0.434814,0.381117,0.664041,-0.428792,0.370808,0.745895,-0.172400,0.323849,1.418430,-0.039679,0.307670,1.386393,0.020324,0.222061,1.111215,0.035000,0.314682,0.884280,0.021355,0.254542,0.795139,0.013588,0.342496,0.727810,-0.015440,0.344385,0.774978,-0.327407,0.334599,0.903005,-0.360457,0.315234,0.486231,-0.385386,0.222018,0.098059,-0.391997,0.395513,0.007425,-0.149344,0.302360,0.892101,-0.174880,0.255709,0.477418,-0.202292,0.188217,0.079843,-0.164156,0.350715,0.011944,-0.203774,0.335873,1.541842,-0.179861,0.501907,1.550912,-0.204452,0.475928,1.597221,-0.277840,0.367216,1.616223,-0.151124,0.472216,1.585815,-0.107399,0.342752,1.595276,
20201124_11:05:-03.128,-0.227115,0.314828,0.896787,-0.213434,0.340359,1.080938,-0.205297,0.342349,1.229732,-0.204285,0.329753,1.456232,-0.239555,0.334805,1.419441,-0.380669,0.347887,1.372249,-0.468950,0.296827,1.102111,-0.485974,0.351342,0.866587,-0.460807,0.357157,0.769344,-0.434528,0.382529,0.662511,-0.424776,0.374590,0.744124,-0.169720,0.326701,1.418054,-0.036339,0.314023,1.387533,0.027852,0.230136,1.112937,0.039768,0.319516,0.884686,0.021798,0.261141,0.795210,0.012432,0.348144,0.726954,-0.012944,0.342347,0.773761,-0.321117,0.329540,0.901731,-0.356039,0.326119,0.484898,-0.375345,0.220513,0.099809,-0.384779,0.390661,0.003485,-0.142348,0.301562,0.892329,-0.165933,0.251727,0.478125,-0.190804,0.180955,0.081172,-0.156256,0.343542,0.011834,-0.202282,0.338973,1.541063,-0.184245,0.505643,1.550386,-0.210291,0.479079,1.595513,-0.280963,0.368173,1.611381,-0.156389,0.477059,1.586848,-0.109069,0.349193,1.599239,
