20201124_10:40:-16.068,-0.285386,0.265950,0.886189,-0.273739,0.287898,1.071542,-0.267055,0.286809,1.220895,-0.263922,0.264323,1.447336,-0.299550,0.271935,1.411108,-0.441002,0.295899,1.367850,-0.506656,0.263424,1.087592,-0.505411,0.368798,0.868494,-0.502235,0.357938,0.768193,-0.471341,0.315531,0.667811,-0.453507,0.347776,0.729107,-0.229760,0.261990,1.408526,-0.100308,0.241211,1.365935,-0.047762,0.217315,1.076483,-0.042099,0.324480,0.854901,-0.028510,0.305108,0.748827,-0.117519,0.283250,0.685623,-0.111720,0.308803,0.731123,-0.379895,0.279549,0.890518,-0.404415,0.234000,0.474074,-0.427523,0.173222,0.078329,-0.418464,0.358407,0.013617,-0.200164,0.253687,0.882286,-0.213874,0.218390,0.464807,-0.231303,0.163766,0.063614,-0.184973,0.329999,0.010101,-0.260736,0.269821,1.532727,-0.252285,0.436469,1.555727,-0.281598,0.405372,1.595927,-0.347992,0.290260,1.596237,-0.226880,0.406353,1.592994,-0.174471,0.279684,1.601406,
20201124_10:40:-16.112,-0.285843,0.265986,0.886176,-0.273832,0.287903,1.071583,-0.266885,0.286374,1.220978,-0.263003,0.263402,1.447448,-0.298777,0.270976,1.411328,-0.440543,0.294815,1.368832,-0.506223,0.262723,1.088420,-0.506341,0.369522,0.869904,-0.502872,0.357775,0.769673,-0.472571,0.314151,0.669583,-0.453895,0.349872,0.730332,-0.228935,0.261267,1.408517,-0.099670,0.240376,1.365245,-0.048608,0.220024,1.075140,-0.043527,0.325801,0.852772,-0.035689,0.303900,0.746565,-0.125044,0.285226,0.682756,-0.114945,0.314338,0.729173,-0.380399,0.279445,0.890711,-0.404938,0.233332,0.474166,-0.428137,0.172029,0.078349,-0.419534,0.357352,0.013736,-0.200577,0.253850,0.882087,-0.214322,0.219328,0.464381,-0.231745,0.166006,0.062853,-0.185031,0.332698,0.010884,-0.259581,0.268729,1.532874,-0.250288,0.435621,1.554205,-0.280085,0.405109,1.594532,-0.347196,0.290358,1.595564,-0.225321,0.405734,1.591980,-0.173716,0.278802,1.602090,
20201124_10:40:-16.156,-0.286954,0.265937,0.886779,-0.274010,0.288307,1.072103,-0.266134,0.286959,1.221480,-0.260953,0.264167,1.447982,-0.296961,0.271533,1.412038,-0.439197,0.294809,1.370726,-0.506103,0.261572,1.090685,-0.507624,0.370445,0.873153,-0.503826,0.360838,0.772688,-0.473149,0.314232,0.674044,-0.456076,0.351265,0.733314,-0.227073,0.262177,1.408869,-0.098077,0.241215,1.364758,-0.050208,0.224187,1.073843,-0.046258,0.327492,0.850246,-0.044134,0.306627,0.743544,-0.133097,0.289320,0.678774,-0.120196,0.318593,0.728397,-0.381631,0.278425,0.891885,-0.406364,0.231699,0.475345,-0.429660,0.170125,0.079505,-0.423059,0.355672,0.015198,-0.201579,0.254676,0.882176,-0.215875,0.219156,0.464497,-0.233547,0.165385,0.062969,-0.189304,0.332769,0.010953,-0.257113,0.269574,1.533400,-0.248952,0.436516,1.555023,-0.278993,0.405787,1.595017,-0.345491,0.290650,1.595236,-0.224200,0.406716,1.593021,-0.171994,0.280034,1.603507,
20201124_10:40:-16.200,-0.287536,0.266054,0.886719,-0.274636,0.288359,1.072120,-0.266860,0.286711,1.221553,-0.262207,0.263538,1.448110,-0.298128,0.271106,1.412095,-0.440333,0.295450,1.371095,-0.507652,0.262094,1.091060,-0.508584,0.371879,0.873886,-0.503245,0.362499,0.773434,-0.472082,0.316030,0.674831,-0.456052,0.353981,0.734392,-0.228247,0.261473,1.409045,-0.099311,0.239400,1.365148,-0.052660,0.225264,1.073774,-0.047583,0.328006,0.849842,-0.051651,0.306741,0.743237,-0.138732,0.292579,0.675162,-0.124127,0.321220,0.730472,-0.382229,0.278699,0.891786,-0.406086,0.232188,0.475020,-0.428643,0.170624,0.078990,-0.422127,0.356311,0.014862,-0.202147,0.254651,0.882150,-0.215649,0.219852,0.464234,-0.232327,0.167301,0.062355,-0.190529,0.335471,0.010628,-0.258510,0.268798,1.533575,-0.250464,0.435890,1.554549,-0.280141,0.405240,1.594905,-0.346458,0.289949,1.596063,-0.225348,0.406256,1.592466,-0.172821,0.279656,1.602985,
20201124_10:40:-16.200,-0.287969,0.266110,0.886921,-0.275092,0.288240,1.072387,-0.267383,0.286258,1.221851,-0.262971,0.262461,1.448399,-0.298860,0.270145,1.412360,-0.441097,0.295053,1.371693,-0.508858,0.263004,1.091547,-0.509829,0.374250,0.875058,-0.503642,0.364559,0.774662,-0.472098,0.317405,0.676478,-0.456547,0.354637,0.736107,-0.228965,0.260487,1.409354,-0.099998,0.238109,1.365608,-0.053941,0.226161,1.073976,-0.048184,0.328264,0.849710,-0.057196,0.306655,0.743454,-0.143185,0.294656,0.673560,-0.128055,0.326530,0.731718,-0.382670,0.278862,0.891975,-0.405714,0.232750,0.475027,-0.427549,0.171422,0.078831,-0.421298,0.357070,0.014434,-0.202574,0.254611,0.882364,-0.215266,0.220874,0.464244,-0.231072,0.169788,0.062052,-0.189046,0.338323,0.011576,-0.259358,0.267489,1.533900,-0.251469,0.434559,1.555397,-0.280962,0.403729,1.595769,-0.347127,0.288315,1.596790,-0.226168,0.404830,1.593133,-0.173413,0.278244,1.603048,
20201124_10:40:-16.244,-0.288161,0.266352,0.887077,-0.275888,0.289008,1.072540,-0.268678,0.287292,1.222050,-0.264665,0.263675,1.448648,-0.300496,0.271311,1.412534,-0.442718,0.296110,1.371689,-0.509982,0.264251,1.091368,-0.510382,0.375869,0.875040,-0.504909,0.364611,0.774754,-0.472118,0.317768,0.676817,-0.456798,0.353992,0.736355,-0.230583,0.261688,1.409663,-0.101541,0.239239,1.366128,-0.055382,0.228301,1.074440,-0.049032,0.329735,0.849857,-0.061371,0.307633,0.744025,-0.146703,0.295582,0.673319,-0.131044,0.328381,0.733534,-0.382893,0.279077,0.891792,-0.405004,0.231955,0.474859,-0.426014,0.170228,0.078636,-0.419449,0.355624,0.013483,-0.202736,0.254877,0.882826,-0.214267,0.221450,0.464601,-0.229335,0.169023,0.062509,-0.186787,0.337296,0.011526,-0.261210,0.268772,1.534161,-0.254630,0.435915,1.555678,-0.285191,0.405008,1.595198,-0.350903,0.289318,1.594395,-0.230342,0.406328,1.594191,-0.177394,0.279952,1.605829,
20201124_10:40:-16.259,-0.290098,0.268260,0.887105,-0.278342,0.290712,1.072629,-0.271308,0.288700,1.222145,-0.267160,0.264389,1.448671,-0.303043,0.271859,1.412572,-0.445600,0.295618,1.372271,-0.512112,0.266188,1.091501,-0.513445,0.377410,0.874968,-0.507056,0.364308,0.774960,-0.475836,0.314962,0.677739,-0.458299,0.355290,0.736837,-0.233054,0.262796,1.409688,-0.103757,0.241274,1.366435,-0.058077,0.231101,1.074639,-0.051875,0.333478,0.850476,-0.065457,0.313039,0.744461,-0.150556,0.299640,0.673714,-0.133906,0.332514,0.734236,-0.384991,0.279773,0.891724,-0.405391,0.232682,0.474694,-0.424631,0.170818,0.078397,-0.420481,0.356248,0.013132,-0.204528,0.257878,0.882939,-0.214631,0.224063,0.464702,-0.228252,0.171210,0.062607,-0.186368,0.339458,0.010985,-0.263765,0.269240,1.534202,-0.257914,0.436410,1.555730,-0.287652,0.405285,1.595704,-0.352630,0.289176,1.595852,-0.232835,0.406956,1.593836,-0.178905,0.280912,1.604553,
20201124_10:40:-16.304,-0.291186,0.268086,0.886970,-0.279974,0.289573,1.072696,-0.273159,0.286767,1.222252,-0.268971,0.261537,1.448742,-0.304888,0.268979,1.412650,-0.447441,0.292806,1.372218,-0.514535,0.266696,1.091173,-0.514967,0.378240,0.874725,-0.505897,0.366990,0.774669,-0.477284,0.314420,0.678301,-0.459595,0.358061,0.737086,-0.234834,0.260275,1.409755,-0.105309,0.240489,1.366229,-0.059320,0.231998,1.074343,-0.053880,0.334686,0.850226,-0.067558,0.317492,0.743617,-0.151125,0.300879,0.671686,-0.136021,0.332462,0.734331,-0.386233,0.278545,0.891498,-0.405357,0.232954,0.474121,-0.423214,0.172428,0.077437,-0.420309,0.358561,0.013963,-0.205478,0.258654,0.882887,-0.214504,0.225588,0.464446,-0.226890,0.174047,0.062025,-0.186515,0.342624,0.010098,-0.265630,0.266054,1.534318,-0.260488,0.433110,1.557246,-0.289731,0.401473,1.597208,-0.354104,0.284984,1.596898,-0.234925,0.403457,1.594896,-0.180220,0.277583,1.604073,
20201124_10:40:-16.348,-0.291583,0.268728,0.887116,-0.280474,0.290349,1.072884,-0.273707,0.288172,1.222494,-0.269689,0.262822,1.449038,-0.305576,0.270405,1.412925,-0.448136,0.294626,1.372599,-0.515510,0.269330,1.091464,-0.514958,0.379960,0.874471,-0.504830,0.367831,0.774592,-0.477928,0.312952,0.678985,-0.458787,0.356705,0.737717,-0.235532,0.261458,1.410051,-0.106098,0.241396,1.366262,-0.059909,0.232267,1.074344,-0.054158,0.334456,0.849932,-0.068408,0.318025,0.743246,-0.150675,0.299539,0.670234,-0.136918,0.330864,0.734636,-0.386647,0.279310,0.891569,-0.405585,0.232493,0.474203,-0.423409,0.171619,0.077458,-0.419867,0.357700,0.013700,-0.205860,0.259185,0.883100,-0.214497,0.225403,0.464592,-0.226630,0.173033,0.062156,-0.186231,0.341894,0.011004,-0.266363,0.267291,1.534640,-0.260277,0.434593,1.555815,-0.290047,0.403576,1.595897,-0.355214,0.287487,1.596337,-0.235198,0.405171,1.593990,-0.181396,0.279010,1.604951,
20201124_10:40:-16.392,-0.291175,0.270087,0.888159,-0.280005,0.291840,1.073947,-0.273306,0.289918,1.223594,-0.269506,0.265126,1.450249,-0.305334,0.272917,1.414108,-0.447651,0.298166,1.373439,-0.515854,0.270878,1.092629,-0.513937,0.382912,0.876310,-0.504805,0.370879,0.776302,-0.477122,0.315669,0.681082,-0.457992,0.357987,0.739352,-0.235354,0.263372,1.411260,-0.106295,0.241674,1.367057,-0.060936,0.231929,1.074969,-0.053513,0.333448,0.850247,-0.067568,0.318545,0.743289,-0.149645,0.300779,0.669851,-0.136198,0.330477,0.735080,-0.386187,0.281320,0.892556,-0.405196,0.233189,0.475256,-0.423245,0.171741,0.078528,-0.417860,0.357870,0.014912,-0.205500,0.259958,0.884193,-0.214352,0.225321,0.465674,-0.226945,0.171350,0.063381,-0.185654,0.339673,0.011049,-0.266144,0.269793,1.535857,-0.258516,0.437006,1.557509,-0.288591,0.406146,1.597503,-0.354842,0.290641,1.597597,-0.233718,0.407240,1.595617,-0.181078,0.280531,1.606241,
